ZagreusField,ID,ID,ID,,,,Line,,,Notes by DK
Integrated,ZagreusField_,1979,ZagreusField_1979,,,,It's that big Soul Catcher again.,,,
Integrated,ZagreusField_,1980,ZagreusField_1980,,,,"I'll keep my soul for now, thanks.",,,
Integrated,ZagreusField_,1981,ZagreusField_1981,,,,"Butterflies, eugh.",,,
Integrated,ZagreusField_,1982,ZagreusField_1982,,,,"Farewell for now, sinister ball of butterflies.",,,
Integrated,ZagreusField_,1983,ZagreusField_1983,,,,Butterflies better stay away from me.,,,
Integrated,ZagreusField_,1984,ZagreusField_1984,,,,"Won't catch this soul, thanks.",,,
Integrated,ZagreusField_,1985,ZagreusField_1985,,,,Well isn't that just great.,,,
Integrated,ZagreusField_,1986,ZagreusField_1986,,,,Just what I wanted: nothing!,,,
Integrated,ZagreusField_,1987,ZagreusField_1987,,,,All that for nothing.,,,
Integrated,ZagreusField_,1988,ZagreusField_1988,,,,Father sure is stingy.,,,
Integrated,ZagreusField_,1989,ZagreusField_1989,,,,Empty. Damn.,,,
Integrated,ZagreusField_,1990,ZagreusField_1990,,,,That's unfortunate.,,,
Integrated,ZagreusField_,1991,ZagreusField_1991,,,,That was the Lambent Plume.,,,
Integrated,ZagreusField_,1992,ZagreusField_1992,,,,My Plume grew stronger.,,,
Integrated,ZagreusField_,1993,ZagreusField_1993,,,,The Lambent Plume.,,,
Integrated,ZagreusField_,1994,ZagreusField_1994,,,,The power of Hermes.,,,
Integrated,ZagreusField_,1995,ZagreusField_1995,,,,Swift as Hermes.,,,
Integrated,ZagreusField_,1996,ZagreusField_1996,,,,Hermes would approve.,,,
Integrated,ZagreusField_,1997,ZagreusField_1997,,,,Short work.,,,
Integrated,ZagreusField_,1998,ZagreusField_1998,,,,"Detecting a pattern yet, Father?",,,
Integrated,ZagreusField_,1999,ZagreusField_1999,,,,They weren't that great.,,,
Integrated,ZagreusField_,2000,ZagreusField_2000,,,,Don't forget Asterius!,,,
Integrated,ZagreusField_,2001,ZagreusField_2001,,,,He's all talk.,,,
Integrated,ZagreusField_,2002,ZagreusField_2002,,,,So you keep saying.,,,
Integrated,ZagreusField_,2003,ZagreusField_2003,,,,You know nothing of my struggles.,,,
Integrated,ZagreusField_,2004,ZagreusField_2004,,,,What gave you that idea?,,,
Integrated,ZagreusField_,2005,ZagreusField_2005,,,,I do.,,,
Integrated,ZagreusField_,2006,ZagreusField_2006,,,,I guess word travels fast.,,,
Integrated,ZagreusField_,2007,ZagreusField_2007,,,,I thwarted him all right.,,,
Integrated,ZagreusField_,2008,ZagreusField_2008,,,,Not making you do anything.,,,
Integrated,ZagreusField_,2009,ZagreusField_2009,,,,"Stay home, Father.",,,
Integrated,ZagreusField_,2010,ZagreusField_2010,,,,I'll be the judge of that.,,,
Integrated,ZagreusField_,2011,ZagreusField_2011,,,,I'm sure I'll find something.,,,
Integrated,ZagreusField_,2012,ZagreusField_2012,,,,Looking forward to it!,,,
Integrated,ZagreusField_,2013,ZagreusField_2013,,,,"See you soon, Father.",,,
Integrated,ZagreusField_,2014,ZagreusField_2014,,,,It's more of a brisk jog.,,,
Integrated,ZagreusField_,2015,ZagreusField_2015,,,,Better off this way.,,,
Integrated,ZagreusField_,2016,ZagreusField_2016,,,,Perhaps your expectations are too high.,,,
Integrated,ZagreusField_,2017,ZagreusField_2017,,,,I pray his ego will recover soon.,,,
Integrated,ZagreusField_,2018,ZagreusField_2018,,,,"No, but you're going to anyway.",,,
Integrated,ZagreusField_,2019,ZagreusField_2019,,,,You leave Cerberus out of this.,,,
Integrated,ZagreusField_,2020,ZagreusField_2020,,,,Tell him I said hi.,,,
Integrated,ZagreusField_,2021,ZagreusField_2021,,,,Mind asking him to tone it down a bit?,,,
Integrated,ZagreusField_,2022,ZagreusField_2022,,,,What would you know of it?,,,
Integrated,ZagreusField_,2023,ZagreusField_2023,,,,"What are you, the Fates?",,,
Integrated,ZagreusField_,2024,ZagreusField_2024,,,,I welcome you to try.,,,
Integrated,ZagreusField_,2025,ZagreusField_2025,,,,Then I'll deal with you same as all the rest.,,,
Integrated,ZagreusField_,2026,ZagreusField_2026,,,,Can wash away my Boons.,,,
Integrated,ZagreusField_,2027,ZagreusField_2027,,,,Purge Boons for coin.,,,
Integrated,ZagreusField_,2028,ZagreusField_2028,,,,Any Boons worth giving up?,,,
Integrated,ZagreusField_,2029,ZagreusField_2029,,,,Let's think about this.,,,
Integrated,ZagreusField_,2030,ZagreusField_2030,,,,Do I still need these?,,,
Integrated,ZagreusField_,2031,ZagreusField_2031,,,,Should I take the trade.,,,
Integrated,ZagreusField_,2032,ZagreusField_2032,,,,Should I take the trade?,,,
Integrated,ZagreusField_,2033,ZagreusField_2033,,,,That's one less Boon.,,,
Integrated,ZagreusField_,2034,ZagreusField_2034,,,,Feel cleaner already.,,,
Integrated,ZagreusField_,2035,ZagreusField_2035,,,,There goes that one.,,,
Integrated,ZagreusField_,2036,ZagreusField_2036,,,,Won't be needing that.,,,
Integrated,ZagreusField_,2037,ZagreusField_2037,,,,Could use the extra coin.,,,
Integrated,ZagreusField_,2038,ZagreusField_2038,,,,"Whoo, that's cold.",,,
Integrated,ZagreusField_,2039,ZagreusField_2039,,,,The gods won't mind.,,,
Integrated,ZagreusField_,2040,ZagreusField_2040,,,,No Boons I can purge.,,,
Integrated,ZagreusField_,2041,ZagreusField_2041,,,,Can't use this now.,,,
Integrated,ZagreusField_,2042,ZagreusField_2042,,,,Looks like I'm clean.,,,
Integrated,ZagreusField_,2043,ZagreusField_2043,,,,Not much I can do with this now.,,,
Integrated,ZagreusField_,2044,ZagreusField_2044,,,,No coin left in this pool.,,,
Integrated,ZagreusField_,2045,ZagreusField_2045,,,,Nothing to do here.,,,
Integrated,ZagreusField_,2046,ZagreusField_2046,,,,The Temple of Styx...,,,
Integrated,ZagreusField_,2047,ZagreusField_2047,,,,What's with the air up here.,,,
Integrated,ZagreusField_,2048,ZagreusField_2048,,,,The edge of Father's realm.,,,
Integrated,ZagreusField_,2049,ZagreusField_2049,,,,The Temple...,,,
Integrated,ZagreusField_,2050,ZagreusField_2050,,,,The Underworld's entryway...,,,
Integrated,ZagreusField_,2051,ZagreusField_2051,,,,I've reached the surface...,,,
Integrated,ZagreusField_,2052,ZagreusField_2052,,,,Hope it's nicer outside than it is in here.,,,
Integrated,ZagreusField_,2053,ZagreusField_2053,,,,Oh no. Not this.,,,
Integrated,ZagreusField_,2054,ZagreusField_2054,,,,Let's see what's in here.,,,
Integrated,ZagreusField_,2055,ZagreusField_2055,,,,"I'm back, huh.",,,
Integrated,ZagreusField_,2056,ZagreusField_2056,,,,Need to keep looking down those passageways.,,,
Integrated,ZagreusField_,2057,ZagreusField_2057,,,,Got to find something for Cerberus.,,,
Integrated,ZagreusField_,2058,ZagreusField_2058,,,,Got to keep searching.,,,
Integrated,ZagreusField_,2059,ZagreusField_2059,,,,A moment's rest.,,,
Integrated,ZagreusField_,2060,ZagreusField_2060,,,,Now for a chat with Cerberus.,,,
Integrated,ZagreusField_,2061,ZagreusField_2061,,,,"Oh, Cerberus!",,,
Integrated,ZagreusField_,2062,ZagreusField_2062,,,,Time to deliver the goods.,,,
Integrated,ZagreusField_,2065,ZagreusField_2065,,,,Good! Now I just need to head off the beaten path here and see what I can find.,,,
To Be Integrated,ZagreusField_,2067,ZagreusField_2067,,,,"You know how many Satyrs I had to get through to bring you this, boy? So could you let me through?",,,
To Be Integrated,ZagreusField_,2068,ZagreusField_2068,,,,"Break time, boy! Got you a veritable feast, here, in this lovely sack.",,,
Integrated,ZagreusField_,2069,ZagreusField_2069,,,,One Satyr Sack for one good boy.,,,
To Be Integrated,ZagreusField_,2070,ZagreusField_2070,,,,"Hey boy, got you something you are going to eat right up!",,,
Integrated,ZagreusField_,2071,ZagreusField_2071,,,,"Special delivery, boy.",,,
Integrated,ZagreusField_,2072,ZagreusField_2072,,,,"Got this delicious sack of meal for you, boy.",,,
Integrated,ZagreusField_,2073,ZagreusField_2073,,,,"Chow time, boy, you hungry?",,,
Integrated,ZagreusField_,2074,ZagreusField_2074,,,,One Satyr Sack coming right up!,,,
To Be Integrated,ZagreusField_,2075,ZagreusField_2075,,,,"Please enjoy the finest dining, courtesy of our ongoing Satyr infestation here.",,,
Integrated,ZagreusField_,2076,ZagreusField_2076,,,,"Thanks, boy.",,,
Integrated,ZagreusField_,2077,ZagreusField_2077,,,,"Bye for now, boy.",,,
Integrated,ZagreusField_,2078,ZagreusField_2078,,,,"Thank you, boy.",,,
Integrated,ZagreusField_,2079,ZagreusField_2079,,,,"I owe you one, boy.",,,
Integrated,ZagreusField_,2080,ZagreusField_2080,,,,"See you, boy.",,,
Integrated,ZagreusField_,2081,ZagreusField_2081,,,,I can go.,,,
Unused,ZagreusField_,2082,ZagreusField_2082,,,,"I can leave, or I can keep exploring the west.",,,
Integrated,ZagreusField_,2083,ZagreusField_2083,,,,"Should I go fight some Satyrs, or get out of here?",,,
Integrated,ZagreusField_,2084,ZagreusField_2084,,,,Maybe I should check the other passageways before I leave.,,,
Integrated,ZagreusField_,2085,ZagreusField_2085,,,,Could check the other passageways before I go.,,,
Integrated,ZagreusField_,2086,ZagreusField_2086,,,,I did it...,,,
Integrated,ZagreusField_,2087,ZagreusField_2087,,,,I made it...,,,
Integrated,ZagreusField_,2088,ZagreusField_2088,,,,Made it.,,,
Integrated,ZagreusField_,2089,ZagreusField_2089,,,,Now.,,,
Integrated,ZagreusField_,2090,ZagreusField_2090,,,,Bye.,,,
Integrated,ZagreusField_,2091,ZagreusField_2091,,,,Heading out.,,,
To Be Integrated,ZagreusField_,2092,ZagreusField_2092,,,,Empty.,,,
To Be Integrated,,,,,,,Nothing.,,,
To Be Integrated,ZagreusField_,2094,ZagreusField_2094,,,,Nothing here.,,,
To Be Integrated,ZagreusField_,2095,ZagreusField_2095,,,,"Nothing here, huh.",,,
Integrated,ZagreusField_,2096,ZagreusField_2096,,,,No Satyrs.,,,
Integrated,ZagreusField_,2097,ZagreusField_2097,,,,No Satyrs?,,,
Integrated,ZagreusField_,2098,ZagreusField_2098,,,,No Satyrs here.,,,
Integrated,ZagreusField_,2099,ZagreusField_2099,,,,Here we are.,,,
Integrated,ZagreusField_,2100,ZagreusField_2100,,,,"Ah, good.",,,
Integrated,ZagreusField_,2101,ZagreusField_2101,,,,A Satyr Sack.,,,
Integrated,ZagreusField_,2102,ZagreusField_2102,,,,Another Satyr Sack.,,,
Integrated,ZagreusField_,2103,ZagreusField_2103,,,,There's the Satyr Sack.,,,
Integrated,ZagreusField_,2104,ZagreusField_2104,,,,Satyr storage.,,,
Integrated,ZagreusField_,2105,ZagreusField_2105,,,,Storage chamber.,,,
Integrated,ZagreusField_,2106,ZagreusField_2106,,,,Should be the place.,,,
Integrated,ZagreusField_,2107,ZagreusField_2107,,,,Disgusting. Cerberus will love it!,,,
Integrated,ZagreusField_,2108,ZagreusField_2108,,,,Something for Cerberus.,,,
Integrated,ZagreusField_,2109,ZagreusField_2109,,,,"Eugh, what is this stuff?",,,
Integrated,ZagreusField_,2110,ZagreusField_2110,,,,Now back to Cerberus.,,,
Integrated,ZagreusField_,2111,ZagreusField_2111,,,,A Satyr Sack for my boy Cerberus.,,,
Integrated,ZagreusField_,2112,ZagreusField_2112,,,,Cerberus just loves... whatever this stuff is.,,,
Integrated,ZagreusField_,2113,ZagreusField_2113,,,,A whole entire sack of something!,,,
Integrated,ZagreusField_,2114,ZagreusField_2114,,,,A sack fit for a huge three-headed hound.,,,
Integrated,ZagreusField_,2115,ZagreusField_2115,,,,A special treat for Cerberus.,,,
Integrated,ZagreusField_,2116,ZagreusField_2116,,,,"Ah good, it's still fresh!",,,
Integrated,ZagreusField_,2117,ZagreusField_2117,,,,"Just what I need, a foul sack!",,,
Integrated,ZagreusField_,2118,ZagreusField_2118,,,,Just the foul sack I need.,,,
Integrated,ZagreusField_,2119,ZagreusField_2119,,,,Cerberus can never get enough of this stuff.,,,
Integrated,ZagreusField_,2120,ZagreusField_2120,,,,I'll just tuck that away.,,,
Integrated,ZagreusField_,2121,ZagreusField_2121,,,,Feel sick.,,,
Integrated,ZagreusField_,2122,ZagreusField_2122,,,,Poisoned.,,,
Integrated,ZagreusField_,2123,ZagreusField_2123,,,,I'm burning up.,,,
Integrated,ZagreusField_,2124,ZagreusField_2124,,,,Need a cure.,,,
Integrated,ZagreusField_,2125,ZagreusField_2125,,,,Blasted poison.,,,
Integrated,ZagreusField_,2126,ZagreusField_2126,,,,I'm sick.,,,
Integrated,ZagreusField_,2127,ZagreusField_2127,,,,"Poisoned, again.",,,
Integrated,ZagreusField_,2128,ZagreusField_2128,,,,Eeugghh.,,,
Integrated,ZagreusField_,2129,ZagreusField_2129,,,,Augh I hate this stuff.,,,
Integrated,ZagreusField_,2130,ZagreusField_2130,,,,Poison...,,,
Integrated,ZagreusField_,2131,ZagreusField_2131,,,,Whew.,,,
Integrated,ZagreusField_,2132,ZagreusField_2132,,,,Better.,,,
Integrated,ZagreusField_,2133,ZagreusField_2133,,,,There.,,,
Integrated,ZagreusField_,2134,ZagreusField_2134,,,,Cured.,,,
Integrated,ZagreusField_,2135,ZagreusField_2135,,,,Good.,,,
Integrated,ZagreusField_,2136,ZagreusField_2136,,,,OK.,,,
Integrated,ZagreusField_,2137,ZagreusField_2137,,,,Mmm.,,,
Integrated,ZagreusField_,2138,ZagreusField_2138,,,,Clean.,,,
Integrated,ZagreusField_,2139,ZagreusField_2139,,,,No effect.,,,
Integrated,ZagreusField_,2140,ZagreusField_2140,,,,Nothing.,,,
Integrated,ZagreusField_,2141,ZagreusField_2141,,,,No need.,,,
Integrated,ZagreusField_,2142,ZagreusField_2142,,,,Don't need a cure.,,,
Integrated,ZagreusField_,2143,ZagreusField_2143,,,,A poison cure.,,,
Integrated,ZagreusField_,2144,ZagreusField_2144,,,,Curing water.,,,
Integrated,ZagreusField_,2145,ZagreusField_2145,,,,"That's quite a stash there, Charon!",,,
Integrated,ZagreusField_,2146,ZagreusField_2146,,,,Lots on offer here.,,,
Integrated,ZagreusField_,2147,ZagreusField_2147,,,,Charon.,,,
Integrated,ZagreusField_,2148,ZagreusField_2148,,,,Something I can use?,,,
Integrated,ZagreusField_,2149,ZagreusField_2149,,,,Should stock up for the road ahead.,,,
Integrated,ZagreusField_,2150,ZagreusField_2150,,,,"Hey boy, just checking in.",,,
Integrated,ZagreusField_,2151,ZagreusField_2151,,,,Hey boy.,,,
Integrated,ZagreusField_,2152,ZagreusField_2152,,,,"Back on duty, huh.",,,
Integrated,ZagreusField_,2153,ZagreusField_2153,,,,Father must have put you up to this.,,,
Integrated,ZagreusField_,2154,ZagreusField_2154,,,,"Working on getting you your treat still, boy.",,,
Integrated,ZagreusField_,2155,ZagreusField_2155,,,,Hey boy!,,,
Integrated,ZagreusField_,2156,ZagreusField_2156,,,,"You must be hungry, huh.",,,
Integrated,ZagreusField_,2157,ZagreusField_2157,,,,"Just playing with you, boy.",,,
Integrated,ZagreusField_,2158,ZagreusField_2158,,,,There's a good boy.,,,
Integrated,ZagreusField_,2159,ZagreusField_2159,,,,"No time for play, huh?",,,
Integrated,ZagreusField_,2160,ZagreusField_2160,,,,So serious on guard duty.,,,
Integrated,ZagreusField_,2161,ZagreusField_2161,,,,"Not going to budge, are you?",,,
Integrated,ZagreusField_,2162,ZagreusField_2162,,,,Cerberus puts up with so much.,,,
Integrated,ZagreusField_,2163,ZagreusField_2163,,,,Just playing!,,,
Integrated,ZagreusField_,2164,ZagreusField_2164,,,,"You wouldn't fight me, would you?",,,
Integrated,ZagreusField_,2165,ZagreusField_2165,,,,"Won't even lift a paw, will you.",,,
Integrated,ZagreusField_,2166,ZagreusField_2166,,,,I ought to be ashamed of myself.,,,
Integrated,ZagreusField_,2167,ZagreusField_2167,,,,Father.,,,
Integrated,ZagreusField_,2168,ZagreusField_2168,,,,"Nice night, no?",,,
Integrated,ZagreusField_,2169,ZagreusField_2169,,,,"I guess there's only one thing left to do. Isn't that so, Father?",,,
Integrated,ZagreusField_,2170,ZagreusField_2170,,,,I don't think I'll ever get accustomed to the breeze.,,,
Integrated,ZagreusField_,2171,ZagreusField_2171,,,,"Crisp, cold air.",,,
Integrated,ZagreusField_,2172,ZagreusField_2172,,,,"One last bit of business to take care of, then.",,,
Integrated,ZagreusField_,2174,ZagreusField_2174,,,,"Not finished, then?",,,
Integrated,ZagreusField_,2175,ZagreusField_2175,,,,Oh great.,,,
Unused,ZagreusField_,2178,ZagreusField_2178,,,,My mother. Persephone. Why did she leave? Why did she leave you? Why did she leave me?,,,
Integrated,ZagreusField_,2179,ZagreusField_2179,,,,"Good-bye, Father.",,,
Integrated,ZagreusField_,2180,ZagreusField_2180,,,,See you at home.,,,
Integrated,ZagreusField_,2181,ZagreusField_2181,,,,In my father's name.,,,
Integrated,ZagreusField_,2182,ZagreusField_2182,,,,In the name of someone very sore right now.,,,
Integrated,ZagreusField_,2183,ZagreusField_2183,,,,By my father's name.,,,
Integrated,ZagreusField_,2184,ZagreusField_2184,,,,I did it.,,,
Integrated,ZagreusField_,2185,ZagreusField_2185,,,,I did it!,,,
Integrated,ZagreusField_,2186,ZagreusField_2186,,,,Crawlers.,,,
Integrated,ZagreusField_,2187,ZagreusField_2187,,,,Crawlers!,,,
Integrated,ZagreusField_,2188,ZagreusField_2188,,,,More Crawlers!,,,
Integrated,ZagreusField_,2189,ZagreusField_2189,,,,More Crawlers?,,,
Integrated,ZagreusField_,2190,ZagreusField_2190,,,,Vermin.,,,
Integrated,ZagreusField_,2191,ZagreusField_2191,,,,Vermin!,,,
Integrated,ZagreusField_,2192,ZagreusField_2192,,,,More Vermin!,,,
Integrated,ZagreusField_,2193,ZagreusField_2193,,,,More Vermin?,,,
Integrated,ZagreusField_,2194,ZagreusField_2194,,,,Satyrs.,,,
Integrated,ZagreusField_,2195,ZagreusField_2195,,,,Satyrs!,,,
Integrated,ZagreusField_,2196,ZagreusField_2196,,,,More Satyrs!,,,
Integrated,ZagreusField_,2197,ZagreusField_2197,,,,More Satyrs?,,,
Unused,ZagreusField_,2198,ZagreusField_2198,,,,Grimstones.,,,
Unused,ZagreusField_,2199,ZagreusField_2199,,,,Grimstones!,,,
Unused,ZagreusField_,2200,ZagreusField_2200,,,,More Grimstones!,,,
Unused,ZagreusField_,2201,ZagreusField_2201,,,,More Grimstones?,,,
Integrated,ZagreusField_,2202,ZagreusField_2202,,,,Bothers.,,,
Integrated,ZagreusField_,2203,ZagreusField_2203,,,,Bothers!,,,
Integrated,ZagreusField_,2204,ZagreusField_2204,,,,More Bothers!,,,
Integrated,ZagreusField_,2205,ZagreusField_2205,,,,More Bothers?,,,
Integrated,ZagreusField_,2206,ZagreusField_2206,,,,Spreaders.,,,
Integrated,ZagreusField_,2207,ZagreusField_2207,,,,Spreaders!,,,
Integrated,ZagreusField_,2208,ZagreusField_2208,,,,More Spreaders!,,,
Integrated,ZagreusField_,2209,ZagreusField_2209,,,,More Spreaders?,,,
Integrated,ZagreusField_,2210,ZagreusField_2210,,,,Splitters.,,,
Integrated,ZagreusField_,2211,ZagreusField_2211,,,,Splitters!,,,
Integrated,ZagreusField_,2212,ZagreusField_2212,,,,More Splitters!,,,
Integrated,ZagreusField_,2213,ZagreusField_2213,,,,More Splitters?,,,
Integrated,ZagreusField_,2215,ZagreusField_2215,,,,Snakestones.,,,
Integrated,ZagreusField_,2216,ZagreusField_2216,,,,Snakestones!,,,
Integrated,ZagreusField_,2217,ZagreusField_2217,,,,More Snakestones!,,,
Integrated,ZagreusField_,2218,ZagreusField_2218,,,,More Snakestones?,,,
To Be Integrated,ZagreusField_,2219,ZagreusField_2219,,,,It did!,,,
Integrated,ZagreusField_,2220,ZagreusField_2220,,,,Shut up!,,,
Integrated,ZagreusField_,2221,ZagreusField_2221,,,,Father...!,,,
To Be Integrated,ZagreusField_,2222,ZagreusField_2222,,,,You don't know me!,,,
To Be Integrated,ZagreusField_,2223,ZagreusField_2223,,,,Go back to your desk!,,,
Unused,ZagreusField_,2225,ZagreusField_2225,,,,,,,
Integrated,ZagreusField_,2226,ZagreusField_2226,,,,"No. You're going home, not me.",,,
Integrated,ZagreusField_,2232,ZagreusField_2232,,,,Olympus!,,,
Integrated,ZagreusField_,2233,ZagreusField_2233,,,,Olympus...!,,,
Integrated,ZagreusField_,2234,ZagreusField_2234,,,,Zeus!!,,,
Integrated,ZagreusField_,2235,ZagreusField_2235,,,,Lord Zeus...!,,,
Integrated,ZagreusField_,2236,ZagreusField_2236,,,,Poseidon!!,,,
Integrated,ZagreusField_,2237,ZagreusField_2237,,,,Poseidon...!,,,
Integrated,ZagreusField_,2238,ZagreusField_2238,,,,Athena!!,,,
Integrated,ZagreusField_,2239,ZagreusField_2239,,,,Athena...!,,,
Integrated,ZagreusField_,2240,ZagreusField_2240,,,,Ares!!,,,
Integrated,ZagreusField_,2241,ZagreusField_2241,,,,Ares...!,,,
Integrated,ZagreusField_,2242,ZagreusField_2242,,,,Artemis!!,,,
Integrated,ZagreusField_,2243,ZagreusField_2243,,,,Artemis...!,,,
Integrated,ZagreusField_,2244,ZagreusField_2244,,,,Aphrodite!!,,,
Integrated,ZagreusField_,2245,ZagreusField_2245,,,,Aphrodite...!,,,
Integrated,ZagreusField_,2246,ZagreusField_2246,,,,Dionysus!!,,,
Integrated,ZagreusField_,2247,ZagreusField_2247,,,,Dionysus...!,,,
Integrated,ZagreusField_,2248,ZagreusField_2248,,,,Hermes!,,,
Integrated,ZagreusField_,2249,ZagreusField_2249,,,,Hermes...!,,,
Integrated,ZagreusField_,2250,ZagreusField_2250,,,,The wrath of Poseidon at my beck and call.,,,
Integrated,ZagreusField_,2251,ZagreusField_2251,,,,We'll see about that.,,,
Integrated,ZagreusField_,2252,ZagreusField_2252,,,,I've almost made it...,,,
Integrated,ZagreusField_,2253,ZagreusField_2253,,,,Generous selection of his wares.,,,
Integrated,ZagreusField_,2254,ZagreusField_2254,,,,He loves to eat. Can you blame him?,,,
Integrated,ZagreusField_,2255,ZagreusField_2255,,,,Satyr markings...,,,
Integrated,ZagreusField_,2256,ZagreusField_2256,,,,Cerberus just loves the stuff.,,,
Integrated,ZagreusField_,2257,ZagreusField_2257,,,,Ground floor...,,,
Integrated,ZagreusField_,2258,ZagreusField_2258,,,,One last stop.,,,
Integrated,ZagreusField_,2259,ZagreusField_2259,,,,One more stop.,,,
Integrated,ZagreusField_,2260,ZagreusField_2260,,,,I can do this. I can do this.,,,
Integrated,ZagreusField_,2261,ZagreusField_2261,,,,So close.,,,
Integrated,ZagreusField_,2262,ZagreusField_2262,,,,To the surface.,,,
Integrated,ZagreusField_,2263,ZagreusField_2263,,,,There.,,,
Integrated,ZagreusField_,2264,ZagreusField_2264,,,,Yes.,,,
Integrated,ZagreusField_,2265,ZagreusField_2265,,,,Bye.,,,
Integrated,ZagreusField_,2266,ZagreusField_2266,,,,Tsch...,,,
Integrated,ZagreusField_,2267,ZagreusField_2267,,,,Say hi to Hypnos for me.,,,
Integrated,ZagreusField_,2268,ZagreusField_2268,,,,This one I guess.,,,
Integrated,ZagreusField_,2269,ZagreusField_2269,,,,Here goes.,,,
Integrated,ZagreusField_,2270,ZagreusField_2270,,,,Maybe it's in here.,,,
Integrated,ZagreusField_,2271,ZagreusField_2271,,,,Should check this way.,,,
Integrated,ZagreusField_,2272,ZagreusField_2272,,,,I bet it's in here.,,,
Integrated,ZagreusField_,2273,ZagreusField_2273,,,,Try this way.,,,
Integrated,ZagreusField_,2274,ZagreusField_2274,,,,Maybe this way.,,,
Integrated,ZagreusField_,2278,ZagreusField_2278,,,,"Need help with something, Father?!",,,
Integrated,ZagreusField_,2279,ZagreusField_2279,,,,I thought you planned to handle this yourself!,,,
Integrated,ZagreusField_,2280,ZagreusField_2280,,,,Why don't you tell your loyal subjects to stay out of this!,,,
Integrated,ZagreusField_,2281,ZagreusField_2281,,,,"Upon my name, I'll bury all you wretches here and now!",,,
Integrated,ZagreusField_,2282,ZagreusField_2282,,,,Hope this can get me out of here.,,,
Integrated,ZagreusField_,2283,ZagreusField_2283,,,,Should be able to get back through here.,,,
Integrated,ZagreusField_,2284,ZagreusField_2284,,,,Let's just go down this Satyr hole.,,,
Integrated,ZagreusField_,2285,ZagreusField_2285,,,,Back I go.,,,
Integrated,ZagreusField_,2286,ZagreusField_2286,,,,Enough of this place.,,,
Integrated,ZagreusField_,2287,ZagreusField_2287,,,,Going back.,,,
Integrated,ZagreusField_,2288,ZagreusField_2288,,,,Heading back.,,,
Integrated,ZagreusField_,2289,ZagreusField_2289,,,,"Had quite enough here, thanks.",,,
Integrated,ZagreusField_,2290,ZagreusField_2290,,,,Down the chute.,,,
Integrated,ZagreusField_,2291,ZagreusField_2291,,,,I do!,,,
Integrated,ZagreusField_,2292,ZagreusField_2292,,,,That's right!,,,
Integrated,ZagreusField_,2293,ZagreusField_2293,,,,"What do you think, Father?",,,
Integrated,ZagreusField_,2294,ZagreusField_2294,,,,I guess so!,,,
Integrated,ZagreusField_,2295,ZagreusField_2295,,,,Oh you'll think better of me soon!,,,
Integrated,ZagreusField_,2296,ZagreusField_2296,,,,And I am shocked to hear it!,,,
Integrated,ZagreusField_,2297,ZagreusField_2297,,,,And I think you're a miserable failure as a father!,,,
Integrated,ZagreusField_,2298,ZagreusField_2298,,,,It's my time to do with as I please!,,,
Integrated,ZagreusField_,2299,ZagreusField_2299,,,,I don't care what you think!,,,
Integrated,ZagreusField_,2300,ZagreusField_2300,,,,Oh this isn't a waste of time at all!,,,
Integrated,ZagreusField_,2301,ZagreusField_2301,,,,It beats having to live within your House!,,,
Integrated,ZagreusField_,2302,ZagreusField_2302,,,,You know exactly why!,,,
Integrated,ZagreusField_,2303,ZagreusField_2303,,,,"You'd like that, wouldn't you?",,,
Integrated,ZagreusField_,2304,ZagreusField_2304,,,,Would that you could shut up and fight!,,,
Integrated,ZagreusField_,2305,ZagreusField_2305,,,,Liar! Why should I trust a single word you say?,,,
Integrated,ZagreusField_,2306,ZagreusField_2306,,,,No! She's out there. I know it!,,,
Integrated,ZagreusField_,2308,ZagreusField_2308,,,,Wow...,,,
Integrated,ZagreusField_,2309,ZagreusField_2309,,,,Oh. Of course.,,,
Integrated,ZagreusField_,2311,ZagreusField_2311,,,,"I can leave, or explore more tunnels.",,,
Integrated,ZagreusField_,2312,ZagreusField_2312,,,,Cerberus is back on duty. Got to find him something to eat.,,,
Integrated,ZagreusField_,2313,ZagreusField_2313,,,,Time to feed the beast.,,,
Integrated,ZagreusField_,2314,ZagreusField_2314,,,,There's Cerberus. Won't budge till I find him a treat.,,,
Integrated,ZagreusField_,2315,ZagreusField_2315,,,,Time to find old Cerberus a Satyr sack.,,,
Integrated,ZagreusField_,2316,ZagreusField_2316,,,,Won't get out of here until I find something for Cerberus.,,,
Integrated,ZagreusField_,2317,ZagreusField_2317,,,,Cerberus guarding the gates as always.,,,
Integrated,ZagreusField_,2318,ZagreusField_2318,,,,Time to clear some Satyr tunnels and get out of here.,,,
Integrated,ZagreusField_,2319,ZagreusField_2319,,,,Now to get Cerberus to step aside.,,,
Integrated,ZagreusField_,2320,ZagreusField_2320,,,,"Want something to eat, boy? Huh?",,,
Integrated,ZagreusField_,2321,ZagreusField_2321,,,,"You hungry, Cerberus? I bet you are!",,,
Integrated,ZagreusField_,2322,ZagreusField_2322,,,,Shut.,,,
Integrated,ZagreusField_,2323,ZagreusField_2323,,,,It's shut.,,,
Integrated,ZagreusField_,2324,ZagreusField_2324,,,,Locked.,,,
Integrated,ZagreusField_,2325,ZagreusField_2325,,,,It's locked.,,,
Integrated,ZagreusField_,2326,ZagreusField_2326,,,,Cleared it out.,,,
Integrated,ZagreusField_,2327,ZagreusField_2327,,,,Nothing else back there.,,,
