ZagreusHome,ID,ID,ID,,,,Line,,Notes by AR,Notes by DK,
Integrated,ZagreusHome_,1755,ZagreusHome_1755,,,,Let's change the bedding up for Cerberus.,,,,
Integrated,ZagreusHome_,1756,ZagreusHome_1756,,,,This other bedding seems a better fit.,,,,
Integrated,ZagreusHome_,1757,ZagreusHome_1757,,,,Hard to decide which bedding type to choose.,,,,
Integrated,ZagreusHome_,1758,ZagreusHome_1758,,,,A marble bust of some old man seems just the thing to liven this place up.,,,,
Integrated,ZagreusHome_,1759,ZagreusHome_1759,,,,I think those columns still could use some sprucing up.,,,,
Integrated,ZagreusHome_,1760,ZagreusHome_1760,,,,Was thinking it'd be good to change those columns up a bit.,,,,
Integrated,ZagreusHome_,1761,ZagreusHome_1761,,,,Changed my mind about those columns there.,,,,
Integrated,ZagreusHome_,1762,ZagreusHome_1762,,,,Let's go back to an older style for those columns.,,,,
Integrated,ZagreusHome_,1763,ZagreusHome_1763,,,,"Cerberus was never keen on playing ball, but on the other hand, who doesn't like a ball?",,,,
Integrated,ZagreusHome_,1764,ZagreusHome_1764,,,,"If Hypnos is going to be sleeping on the job, he ought to do it in the lap of luxury.",,,,
Integrated,ZagreusHome_,1765,ZagreusHome_1765,,,,"They say that only Heracles himself can lift these things? I'll take them, then!",,,,
Integrated,ZagreusHome_,1766,ZagreusHome_1766,,,,"The hall to Father ought to look more sinister, I think.",,,,
Integrated,ZagreusHome_,1767,ZagreusHome_1767,,,,"A bit more mood lighting in the main hall is certainly in order, isn't it?",,,,
Integrated,ZagreusHome_,1768,ZagreusHome_1768,,,,These undead flower petals ought to add an extra touch of elegance I think.,,,,
Integrated,ZagreusHome_,1769,ZagreusHome_1769,,,,Can't have too many undead flower petals around here.,,,,
Integrated,ZagreusHome_,1770,ZagreusHome_1770,,,,"Let's get some undead flower petals over there, posthaste!",,,,
Integrated,ZagreusHome_,1771,ZagreusHome_1771,,,,I won't be needing these but anyone emerging from the Pool of Styx might like them I suppose.,,,,
Integrated,ZagreusHome_,1772,ZagreusHome_1772,,,,Let's set some decadent old tombs right smack in the middle of the hall back there.,,,,
Integrated,ZagreusHome_,1773,ZagreusHome_1773,,,,Should make my bedchambers a little more presentable I guess.,,,,
Integrated,ZagreusHome_,1774,ZagreusHome_1774,,,,"I have this crippling compulsion to commission objects I am never, ever going to sit on.",,,,
Integrated,ZagreusHome_,1775,ZagreusHome_1775,,,,"Always wanted my own entertainment table, and I can finally afford one, I suppose.",,,,
Integrated,ZagreusHome_,1776,ZagreusHome_1776,,,,"If some big light-refracting orb won't fill the lounge with revelry, I don't know what will.",,,,
Integrated,ZagreusHome_,1777,ZagreusHome_1777,,,,The lounge could use a decent rug I think.,,,,
Integrated,ZagreusHome_,1778,ZagreusHome_1778,,,,This stately rug should match the lounge decor.,,,,
Integrated,ZagreusHome_,1779,ZagreusHome_1779,,,,The lounge's regulars might like this rug I guess.,,,,
Integrated,ZagreusHome_,1780,ZagreusHome_1780,,,,A serviceable rug for a serviceable lounge.,,,,
Integrated,ZagreusHome_,1781,ZagreusHome_1781,,,,"The wretched broker has to stand all day... or float? Anyway, maybe this helps.",,,,
Integrated,ZagreusHome_,1782,ZagreusHome_1782,,,,"It can't be eaten, as I understand, but it can be displayed for all to see!",,,,
Integrated,ZagreusHome_,1783,ZagreusHome_1783,,,,"Cerberus won't touch these things, although some shades seem to enjoy them fine.",,,,
Integrated,ZagreusHome_,1784,ZagreusHome_1784,,,,Think this rug's really going to tie the whole room together.,,,,
Integrated,ZagreusHome_,1785,ZagreusHome_1785,,,,Let's take that down for now.,,,,
Integrated,ZagreusHome_,1786,ZagreusHome_1786,,,,Let's pack that up for now.,,,,
Integrated,ZagreusHome_,1787,ZagreusHome_1787,,,,"Teardown approved, Contractor.",,,,
Integrated,ZagreusHome_,1788,ZagreusHome_1788,,,,I miss the way things used to be with that.,,,,
Integrated,ZagreusHome_,1789,ZagreusHome_1789,,,,"Let's go without that for a bit, all right?",,,,
Integrated,ZagreusHome_,1790,ZagreusHome_1790,,,,Let's bring that back I think.,,,,
Integrated,ZagreusHome_,1791,ZagreusHome_1791,,,,Let's put that up again.,,,,
Integrated,ZagreusHome_,1792,ZagreusHome_1792,,,,Let's see how this looks again.,,,,
Integrated,ZagreusHome_,1793,ZagreusHome_1793,,,,"Let's put this back up, why not.",,,,
Integrated,ZagreusHome_,1794,ZagreusHome_1794,,,,Let's go ahead with this again.,,,,
Integrated,ZagreusHome_,1795,ZagreusHome_1795,,,,Who needs sleep?,,,,
Integrated,ZagreusHome_,1796,ZagreusHome_1796,,,,"Not even tired, thanks.",,,,
Integrated,ZagreusHome_,1797,ZagreusHome_1797,,,,Can't sleep.,,,,
Integrated,ZagreusHome_,1798,ZagreusHome_1798,,,,I'll sleep when I'm dead.,,,,
Integrated,ZagreusHome_,1799,ZagreusHome_1799,,,,I'm wide awake.,,,,
Integrated,ZagreusHome_,1800,ZagreusHome_1800,,,,It's never bedtime here.,,,,
Integrated,ZagreusHome_,1801,ZagreusHome_1801,,,,Should visit the Head Chef.,,,,
Integrated,ZagreusHome_,1802,ZagreusHome_1802,,,,The Head Chef always wants fish.,,,,
Integrated,ZagreusHome_,1803,ZagreusHome_1803,,,,Fish delivery for the Head Chef.,,,,
Integrated,ZagreusHome_,1804,ZagreusHome_1804,,,,The Head Chef is going to want this fish.,,,,
Integrated,ZagreusHome_,1805,ZagreusHome_1805,,,,Here's what I caught lately.,,,,
Integrated,ZagreusHome_,1806,ZagreusHome_1806,,,,Here's what I caught.,,,,
Integrated,ZagreusHome_,1807,ZagreusHome_1807,,,,Here's all I caught.,,,,
Integrated,ZagreusHome_,1808,ZagreusHome_1808,,,,"Freshly caught just for you, Chef.",,,,
Integrated,ZagreusHome_,1809,ZagreusHome_1809,,,,"Here's the latest catch, Chef.",,,,
Integrated,ZagreusHome_,1810,ZagreusHome_1810,,,,Here's the catch of the day.,,,,
Integrated,ZagreusHome_,1811,ZagreusHome_1811,,,,Here's the catch of the day... or night?,,,,
Integrated,ZagreusHome_,1812,ZagreusHome_1812,,,,Trade you these horrid things.,,,,
Integrated,ZagreusHome_,1813,ZagreusHome_1813,,,,"Please take these, will you, Chef?",,,,
Integrated,ZagreusHome_,1814,ZagreusHome_1814,,,,I come to you bearing aquatic beasts.,,,,
Integrated,ZagreusHome_,1815,ZagreusHome_1815,,,,"Here, you can have these, Chef.",,,,
Integrated,ZagreusHome_,1816,ZagreusHome_1816,,,,"Do what you will with these, my good Chef.",,,,
Integrated,ZagreusHome_,1817,ZagreusHome_1817,,,,"Some water-dwelling beasts for you, good Chef.",,,,
Integrated,ZagreusHome_,1818,ZagreusHome_1818,,,,This is my latest haul.,,,,
Integrated,ZagreusHome_,1819,ZagreusHome_1819,,,,"Look at what I caught, Chef!",,,,
Integrated,ZagreusHome_,1820,ZagreusHome_1820,,,,Why thank you!,,,,
Integrated,ZagreusHome_,1821,ZagreusHome_1821,,,,Pleasure doing business.,,,,
Integrated,ZagreusHome_,1822,ZagreusHome_1822,,,,I'm much obliged.,,,,
Integrated,ZagreusHome_,1823,ZagreusHome_1823,,,,Seems fair enough.,,,,
Integrated,ZagreusHome_,1824,ZagreusHome_1824,,,,Fair market value.,,,,
Integrated,ZagreusHome_,1825,ZagreusHome_1825,,,,Totally worth it.,,,,
Integrated,ZagreusHome_,1826,ZagreusHome_1826,,,,"All right, then!",,,,
Integrated,ZagreusHome_,1827,ZagreusHome_1827,,,,We're settled up.,,,,
Integrated,ZagreusHome_,1828,ZagreusHome_1828,,,,Always a pleasure.,,,,
Integrated,ZagreusHome_,1829,ZagreusHome_1829,,,,Till next time!,,,,
Integrated,ZagreusHome_,1830,ZagreusHome_1830,,,,"Use them wisely, my friend.",,,,
Integrated,ZagreusHome_,1831,ZagreusHome_1831,,,,Done deal!,,,,
Integrated,ZagreusHome_,1832,ZagreusHome_1832,,,,Well...?,,,,
Integrated,ZagreusHome_,1833,ZagreusHome_1833,,,,Eh...,,,,
Integrated,ZagreusHome_,1834,ZagreusHome_1834,,,,Hrm...,,,,
Integrated,ZagreusHome_,1835,ZagreusHome_1835,,,,Mm...,,,,
Integrated,ZagreusHome_,1836,ZagreusHome_1836,,,,<Scoff>,,,,
Integrated,ZagreusHome_,1837,ZagreusHome_1837,,,,This is hard.,,,,
Integrated,ZagreusHome_,1838,ZagreusHome_1838,,,,Need practice.,,,,
Integrated,ZagreusHome_,1839,ZagreusHome_1839,,,,"Practice, practice.",,,,
Integrated,ZagreusHome_,1840,ZagreusHome_1840,,,,I hate this thing.,,,,
Integrated,ZagreusHome_,1841,ZagreusHome_1841,,,,That is a sound!,,,,
Integrated,ZagreusHome_,1842,ZagreusHome_1842,,,,OK...,,,,
Integrated,ZagreusHome_,1843,ZagreusHome_1843,,,,It's something...,,,,
Integrated,ZagreusHome_,1844,ZagreusHome_1844,,,,Any better?,,,,
Integrated,ZagreusHome_,1845,ZagreusHome_1845,,,,Close enough.,,,,
Integrated,ZagreusHome_,1846,ZagreusHome_1846,,,,Not quite there.,,,,
Integrated,ZagreusHome_,1847,ZagreusHome_1847,,,,Decent.,,,,
Integrated,ZagreusHome_,1848,ZagreusHome_1848,,,,Getting there.,,,,
Integrated,ZagreusHome_,1849,ZagreusHome_1849,,,,"Musical, right?",,,,
Integrated,ZagreusHome_,1850,ZagreusHome_1850,,,,Hmm.,,,,
Integrated,ZagreusHome_,1851,ZagreusHome_1851,,,,There.,,,,
Integrated,ZagreusHome_,1852,ZagreusHome_1852,,,,Mm-hmm.,,,,
Integrated,ZagreusHome_,1853,ZagreusHome_1853,,,,I can play...,,,,
Integrated,ZagreusHome_,1854,ZagreusHome_1854,,,,That's music...,,,,
Integrated,ZagreusHome_,1855,ZagreusHome_1855,,,,Like that...,,,,
Integrated,ZagreusHome_,1856,ZagreusHome_1856,,,,All right.,,,,
Integrated,ZagreusHome_,1857,ZagreusHome_1857,,,,Whew.,,,,
Integrated,ZagreusHome_,1858,ZagreusHome_1858,,,,He's really not that great.,,,,
Integrated,ZagreusHome_,1860,ZagreusHome_1860,,,,Won't budge at all.,,,,
Integrated,ZagreusHome_,1861,ZagreusHome_1861,,,,They are completely stuck.,,,,
Integrated,ZagreusHome_,1862,ZagreusHome_1862,,,,Utterly immovable.,,,,
Integrated,ZagreusHome_,1863,ZagreusHome_1863,,,,Not even going to try.,,,,
Integrated,ZagreusHome_,1864,ZagreusHome_1864,,,,These are unliftable.,,,,
Integrated,ZagreusHome_,1865,ZagreusHome_1865,,,,Alas I am no Heracles.,,,,
Integrated,ZagreusHome_,1866,ZagreusHome_1866,,,,Won't budge.,,,,
Integrated,ZagreusHome_,1867,ZagreusHome_1867,,,,No way I'm lifting these.,,,,
Integrated,ZagreusHome_,1868,ZagreusHome_1868,,,,I think it says it's 48 minutes past the seventh hour.,,,,
Integrated,ZagreusHome_,1869,ZagreusHome_1869,,,,It's 7:48 right now I guess.,,,,
Integrated,ZagreusHome_,1870,ZagreusHome_1870,,,,Looks like it's about 7:50.,,,,
Integrated,ZagreusHome_,1871,ZagreusHome_1871,,,,It's almost 8 o'clock?,,,,
Integrated,ZagreusHome_,1872,ZagreusHome_1872,,,,It's 7:48.,,,,
Integrated,ZagreusHome_,1873,ZagreusHome_1873,,,,"7:48, that's a coincidence.",,,,
Integrated,ZagreusHome_,1874,ZagreusHome_1874,,,,Still 7:48.,,,,
Integrated,ZagreusHome_,1875,ZagreusHome_1875,,,,Let me guess... 7:48? It was.,,,,
Integrated,ZagreusHome_,1876,ZagreusHome_1876,,,,It's still exactly 7:48.,,,,
Integrated,ZagreusHome_,1877,ZagreusHome_1877,,,,It's 48 past seven.,,,,
Integrated,ZagreusHome_,1878,ZagreusHome_1878,,,,"Wait this requires a second player, doesn't it.",,,,
Integrated,ZagreusHome_,1879,ZagreusHome_1879,,,,Don't have a player two.,,,,
Integrated,ZagreusHome_,1880,ZagreusHome_1880,,,,No one around here likes this stuff but me.,,,,
Integrated,ZagreusHome_,1881,ZagreusHome_1881,,,,It's unplayable in its current state.,,,,
Integrated,ZagreusHome_,1882,ZagreusHome_1882,,,,I don't have time for leisurely activities like this.,,,,
Integrated,ZagreusHome_,1883,ZagreusHome_1883,,,,It's probably not that fun.,,,,
Integrated,ZagreusHome_,1884,ZagreusHome_1884,,,,Not in the mood right now.,,,,
Integrated,ZagreusHome_,1885,ZagreusHome_1885,,,,Perhaps I'll never meet my match.,,,,
Integrated,ZagreusHome_,1886,ZagreusHome_1886,,,,"Ungh, so much for the swiftness of Hermes...",,,,
Integrated,ZagreusHome_,1887,ZagreusHome_1887,,,,"Rngh, I miss being ridiculously fast....",,,,
Integrated,ZagreusHome_,1888,ZagreusHome_1888,,,,"Ugh, Lernie, why...?",,,,
Integrated,ZagreusHome_,1889,ZagreusHome_1889,,,,"Urgh, that Lernie, augh.",,,,
Integrated,ZagreusHome_,1890,ZagreusHome_1890,,,,"Ngh, how could Lernie do this?",,,,
Integrated,ZagreusHome_,1892,ZagreusHome_1892,,,,"Get out of Tartarus with each of my infernal arms to get more Titan Blood, then? Got it, thank you, mate.",,,,
Integrated,ZagreusHome_,1893,ZagreusHome_1893,,,,Well there it is in case you change your mind!,,,,
Integrated,ZagreusHome_,1894,ZagreusHome_1894,,,,Hahahaha.,,,,
Integrated,ZagreusHome_,1895,ZagreusHome_1895,,,,Duly noted.,,,,
Integrated,ZagreusHome_,1896,ZagreusHome_1896,,,,He's really not that great.,,,,
Integrated,ZagreusHome_,1897,ZagreusHome_1897,,,,"I just prefer to stand, all right?",,,,
Integrated,ZagreusHome_,1898,ZagreusHome_1898,,,,"I get lots of exercise, OK?",,,,
Integrated,ZagreusHome_,1899,ZagreusHome_1899,,,,"Face me yourself, old man.",,,,
Integrated,ZagreusHome_,1900,ZagreusHome_1900,,,,Never heard of him.,,,,
Integrated,ZagreusHome_,1901,ZagreusHome_1901,,,,Can't be that hard to play can it?,,,,
Integrated,ZagreusHome_,1902,ZagreusHome_1902,,,,I guess it's soft?,,,,
Integrated,ZagreusHome_,1903,ZagreusHome_1903,,,,I could take him.,,,,
Unused,ZagreusHome_,1904,ZagreusHome_1904,,,,Seems rather unwieldy.,,,,
Unused,ZagreusHome_,1905,ZagreusHome_1905,,,,Is it a sword?,,,,
Integrated,ZagreusHome_,1906,ZagreusHome_1906,,,,He sure looks tall...,,,,
Unused,ZagreusHome_,1907,ZagreusHome_1907,,,,Heard it was interesting.,,,,
Integrated,ZagreusHome_,1908,ZagreusHome_1908,,,,"You there, old man?",,,,
Integrated,ZagreusHome_,1909,ZagreusHome_1909,,,,Come out of there.,,,,
Integrated,ZagreusHome_,1910,ZagreusHome_1910,,,,Show yourself.,,,,
Integrated,ZagreusHome_,1911,ZagreusHome_1911,,,,I know you're in there.,,,,
Integrated,ZagreusHome_,1912,ZagreusHome_1912,,,,Say something.,,,,
Integrated,ZagreusHome_,1913,ZagreusHome_1913,,,,Hello?,,,,
Integrated,ZagreusHome_,1914,ZagreusHome_1914,,,,Who is this swarthy looking character?,,,,
Integrated,ZagreusHome_,1915,ZagreusHome_1915,,,,I bet there were far greater poets.,,,,
Integrated,ZagreusHome_,1916,ZagreusHome_1916,,,,Hello....?,,,,
Integrated,ZagreusHome_,1917,ZagreusHome_1917,,,,Helloooo?,,,,
Integrated,ZagreusHome_,1918,ZagreusHome_1918,,,,"I know you can hear me, old man.",,,,
Integrated,ZagreusHome_,1919,ZagreusHome_1919,,,,Say something!,,,,
Integrated,ZagreusHome_,1922,ZagreusHome_1922,,,,Isn't there something I can do to help...?,,,,
Integrated,ZagreusHome_,1925,ZagreusHome_1925,,,,She's running herself ragged.,,,,
Integrated,ZagreusHome_,1927,ZagreusHome_1927,,,,Just trying to help...?,,,,
Integrated,ZagreusHome_,1929,ZagreusHome_1929,,,,I'm looking forward!,,,,
Integrated,ZagreusHome_,1932,ZagreusHome_1932,,,,Take care now!,,,,
Integrated,ZagreusHome_,1935,ZagreusHome_1935,,,,"OK, bye...!",,,,
Integrated,ZagreusHome_,1938,ZagreusHome_1938,,,,"Well, you enjoy, all right?",,,,
Integrated,ZagreusHome_,1940,ZagreusHome_1940,,,,Please take care of yourself.,,,,
Integrated,ZagreusHome_,1942,ZagreusHome_1942,,,,"A Chthonic Companion!! Dusa, really? You're the best!",,,,
Integrated,ZagreusHome_,1946,ZagreusHome_1946,,,,"Dusa, wait...!",,,,
Integrated,ZagreusHome_,1950,ZagreusHome_1950,,,,"See you, Dusa.",,,,
Integrated,ZagreusHome_,1952,ZagreusHome_1952,,,,"I would be more than that, if it pleased you. You're very wonderful, and... your beauty lights up this House. But I would never risk our friendship, so, if this is where we draw the boundary, please, just let me know.",,,,
Integrated,ZagreusHome_,1955,ZagreusHome_1955,,,,See you soon.,,,,
Integrated,ZagreusHome_,1961,ZagreusHome_1961,,,,"Bye, Dusa.",,,,
Integrated,ZagreusHome_,1965,ZagreusHome_1965,,,,"Um, I... thanks...",,,,
Integrated,ZagreusHome_,1966,ZagreusHome_1966,,,,"Haha, OK.",,,,
Integrated,ZagreusHome_,1969,ZagreusHome_1969,,,,"I love you too, Dusa! ",,,,
Integrated,ZagreusHome_,1970,ZagreusHome_1970,,,,"Um, bye! Guess everybody knows.",,,,
Integrated,ZagreusHome_,1976,ZagreusHome_1976,,,,<Scoff> Well that was inconsiderate of me.,,,,
Integrated,ZagreusHome_,1978,ZagreusHome_1978,,,,"And I'm glad, too.",,,,
Integrated,ZagreusHome_,1980,ZagreusHome_1980,,,,Probably for the best that we cannot.,,,,
Integrated,ZagreusHome_,1982,ZagreusHome_1982,,,,It is! It's both OK and great.,,,,
Integrated,ZagreusHome_,1985,ZagreusHome_1985,,,,"And, she's off.",,,,
Integrated,ZagreusHome_,1988,ZagreusHome_1988,,,,That's nice of her. Thank you again!,,,,
Integrated,ZagreusHome_,1990,ZagreusHome_1990,,,,I think so. I hope so?,,,,
Integrated,ZagreusHome_,1991,ZagreusHome_1991,,,,She's got this.,,,,
Integrated,ZagreusHome_,1993,ZagreusHome_1993,,,,"Um, bye!",,,,
Integrated,ZagreusHome_,1995,ZagreusHome_1995,,,,"Hah. I hope so, too.",,,,
Integrated,ZagreusHome_,1997,ZagreusHome_1997,,,,"Dusa, I just can't, right now.",,,,
Integrated,ZagreusHome_,2000,ZagreusHome_2000,,,,Fates be merciful...,,,,
Integrated,ZagreusHome_,2003,ZagreusHome_2003,,,,I may not use those exact words...,,,,
Integrated,ZagreusHome_,2004,ZagreusHome_2004,,,,"Um, sure!",,,,
Integrated,ZagreusHome_,2006,ZagreusHome_2006,,,,You're doing great.,,,,
Integrated,ZagreusHome_,2007,ZagreusHome_2007,,,,"Enjoying that new rug, there, Broker?",,,,
Integrated,ZagreusHome_,2008,ZagreusHome_2008,,,,My aspect of Stygius grows stronger.,,,,
Integrated,ZagreusHome_,2009,ZagreusHome_2009,,,,My aspect of Varatha grows in power.,,,,
Integrated,ZagreusHome_,2010,ZagreusHome_2010,,,,My aspect of Coronacht is stronger now.,,,,
Integrated,ZagreusHome_,2011,ZagreusHome_2011,,,,My aspect of Aegis became stronger.,,,,
Integrated,ZagreusHome_,2012,ZagreusHome_2012,,,,My aspect of Exagryph feels even stronger.,,,,
Integrated,ZagreusHome_,2013,ZagreusHome_2013,,,,More decor!,,,,
Integrated,ZagreusHome_,2014,ZagreusHome_2014,,,,Should look good right there.,,,,
Integrated,ZagreusHome_,2015,ZagreusHome_2015,,,,A fine addition to the bedchambers.,,,,
Integrated,ZagreusHome_,2016,ZagreusHome_2016,,,,Just what I always wanted!,,,,
Integrated,ZagreusHome_,2017,ZagreusHome_2017,,,,How about we put this... there.,,,,
Integrated,ZagreusHome_,2018,ZagreusHome_2018,,,,Hi Dusa.,,,,
Integrated,ZagreusHome_,2019,ZagreusHome_2019,,,,Hey Dusa.,,,,
Integrated,ZagreusHome_,2020,ZagreusHome_2020,,,,Hey Dusa!,,,,
Integrated,ZagreusHome_,2021,ZagreusHome_2021,,,,Dusa!,,,,
Integrated,ZagreusHome_,2024,ZagreusHome_2024,,,,I see you through the eyes of the crimson phoenix...,,,,
Integrated,ZagreusHome_,2026,ZagreusHome_2026,,,,Fear is for the weak.,,,,
Integrated,ZagreusHome_,2027,ZagreusHome_2027,,,,Varatha: I see you through the eyes of the crimson phoenix!,,,,
Integrated,ZagreusHome_,2028,ZagreusHome_2028,,,,A new aspect... who's Guan Yu?,,,,
Integrated,ZagreusHome_,2031,ZagreusHome_2031,,,,I miss my fancy sorcery already.,,,,
Integrated,ZagreusHome_,2032,ZagreusHome_2032,,,,It's the Twin Fists...,,,,
Integrated,ZagreusHome_,2033,ZagreusHome_2033,,,,Another weapon...,,,,
Integrated,ZagreusHome_,2034,ZagreusHome_2034,,,,The Pact can tell I have Malphon this time.,,,,
Integrated,ZagreusHome_,2035,ZagreusHome_2035,,,,Malphon... I see everything you are.,,,,
Integrated,ZagreusHome_,2036,ZagreusHome_2036,,,,Malphon: Awaken!,,,,
Integrated,ZagreusHome_,2037,ZagreusHome_2037,,,,"Malphon, reveal your secrets!",,,,
Integrated,ZagreusHome_,2038,ZagreusHome_2038,,,,Grant me the aspect of Talos!,,,,
Integrated,ZagreusHome_,2039,ZagreusHome_2039,,,,Grant me the aspect of Demeter!,,,,
Integrated,ZagreusHome_,2040,ZagreusHome_2040,,,,Talos.,,,,
Integrated,ZagreusHome_,2041,ZagreusHome_2041,,,,Talos...!,,,,
Integrated,ZagreusHome_,2042,ZagreusHome_2042,,,,Demeter.,,,,
Integrated,ZagreusHome_,2043,ZagreusHome_2043,,,,Demeter...!,,,,
Integrated,ZagreusHome_,2044,ZagreusHome_2044,,,,Malphon.,,,,
Integrated,ZagreusHome_,2045,ZagreusHome_2045,,,,Malphon.,,,,
Integrated,ZagreusHome_,2046,ZagreusHome_2046,,,,My aspect of Malphon grows stronger still.,,,,
Integrated,ZagreusHome_,2047,ZagreusHome_2047,,,,Stygius: I see your kingly pardon from a prison of stone!,,,,
Integrated,ZagreusHome_,2048,ZagreusHome_2048,,,,A future aspect... what sort of name is Arthur?,,,,
Integrated,ZagreusHome_,2049,ZagreusHome_2049,,,,Grant me the aspect of Arthur!,,,,
Integrated,ZagreusHome_,2050,ZagreusHome_2050,,,,Arthur.,,,,
Integrated,ZagreusHome_,2051,ZagreusHome_2051,,,,Arthur...!,,,,
Integrated,ZagreusHome_,2052,ZagreusHome_2052,,,,Coronacht: I see you drawn in the arms of the seventh avatar!,,,,
Integrated,ZagreusHome_,2053,ZagreusHome_2053,,,,"A hidden aspect... Rama, who are you...?",,,,
Integrated,ZagreusHome_,2054,ZagreusHome_2054,,,,Grant me the aspect of Rama!,,,,
Integrated,ZagreusHome_,2055,ZagreusHome_2055,,,,Rama.,,,,
Integrated,ZagreusHome_,2056,ZagreusHome_2056,,,,Rama...!,,,,
Integrated,ZagreusHome_,2057,ZagreusHome_2057,,,,"There you go, Fidi!",,,,
Integrated,ZagreusHome_,2058,ZagreusHome_2058,,,,"Fidi, you're all set!",,,,
Integrated,ZagreusHome_,2059,ZagreusHome_2059,,,,"Access to the administrative chamber, huh...",,,,
Integrated,ZagreusHome_,2060,ZagreusHome_2060,,,,"Father always said if I wanted privileged access again, I'd have to earn it.",,,,
Integrated,ZagreusHome_,2062,ZagreusHome_2062,,,,I'll be sure to say hello.,,,,
Integrated,ZagreusHome_,2064,ZagreusHome_2064,,,,Thank you.,,,,
Integrated,ZagreusHome_,2066,ZagreusHome_2066,,,,Does seem that way.,,,,
Integrated,ZagreusHome_,2068,ZagreusHome_2068,,,,I have this feeling that he will.,,,,
Integrated,ZagreusHome_,2070,ZagreusHome_2070,,,,"Well, see you around.",,,,
Integrated,ZagreusHome_,2072,ZagreusHome_2072,,,,"Appreciated, sir.",,,,
Integrated,ZagreusHome_,2073,ZagreusHome_2073,,,,Could never get the blasted thing to work for me...,,,,
Integrated,ZagreusHome_,2074,ZagreusHome_2074,,,,"I'll just patch this through to the House Contractor, then.",,,,
Integrated,ZagreusHome_,2075,ZagreusHome_2075,,,,"OK, it should be dispatched over to the House Contractor now.",,,,
Integrated,ZagreusHome_,2076,ZagreusHome_2076,,,,Never thought I'd come back here again...,,,,
Integrated,ZagreusHome_,2077,ZagreusHome_2077,,,,Greetings everyone! Just visiting...,,,,
Integrated,ZagreusHome_,2078,ZagreusHome_2078,,,,How's everybody doing?,,,,
Integrated,ZagreusHome_,2079,ZagreusHome_2079,,,,"Hello, I'll only be a moment!",,,,
Integrated,ZagreusHome_,2080,ZagreusHome_2080,,,,Just checking up on things!,,,,
Integrated,ZagreusHome_,2081,ZagreusHome_2081,,,,Just thought I'd say hello!,,,,
Integrated,ZagreusHome_,2082,ZagreusHome_2082,,,,Oh don't mind me!,,,,
Integrated,ZagreusHome_,2083,ZagreusHome_2083,,,,"Just me, pretend I'm not even here.",,,,
Integrated,ZagreusHome_,2084,ZagreusHome_2084,,,,Should check that stack of contracts back there.,,,,
Integrated,ZagreusHome_,2085,ZagreusHome_2085,,,,Contract I'm looking for should be back there.,,,,
Integrated,ZagreusHome_,2086,ZagreusHome_2086,,,,Should check the admin chamber just in case.,,,,
Integrated,ZagreusHome_,2087,ZagreusHome_2087,,,,Should have a look in the administrative chamber there.,,,,
Integrated,ZagreusHome_,2088,ZagreusHome_2088,,,,Thinking I ought to check the old administrative chamber now.,,,,
Integrated,ZagreusHome_,2089,ZagreusHome_2089,,,,I ought to check the old administrative chamber there.,,,,
Integrated,ZagreusHome_,2090,ZagreusHome_2090,,,,Nyx's Mirror...,,,,
Integrated,ZagreusHome_,2091,ZagreusHome_2091,,,,The Mirror of Night...,,,,
Integrated,ZagreusHome_,2092,ZagreusHome_2092,,,,Mirror of Night...,,,,
Integrated,ZagreusHome_,2093,ZagreusHome_2093,,,,"Hello, Mirror...",,,,
Integrated,ZagreusHome_,2094,ZagreusHome_2094,,,,I'm growing stronger.,,,,
Integrated,ZagreusHome_,2095,ZagreusHome_2095,,,,I can grow stronger.,,,,
Integrated,ZagreusHome_,2096,ZagreusHome_2096,,,,I can be stronger.,,,,
Integrated,ZagreusHome_,2097,ZagreusHome_2097,,,,I can get stronger.,,,,
Integrated,ZagreusHome_,2098,ZagreusHome_2098,,,,I can be more.,,,,
Integrated,ZagreusHome_,2099,ZagreusHome_2099,,,,I can do better.,,,,
Integrated,ZagreusHome_,2100,ZagreusHome_2100,,,,"Night, protect me.",,,,
Integrated,ZagreusHome_,2101,ZagreusHome_2101,,,,I feel different.,,,,
Integrated,ZagreusHome_,2102,ZagreusHome_2102,,,,Felt that I think.,,,,
Integrated,ZagreusHome_,2103,ZagreusHome_2103,,,,Feeling good.,,,,
Integrated,ZagreusHome_,2104,ZagreusHome_2104,,,,Ready I think.,,,,
Integrated,ZagreusHome_,2105,ZagreusHome_2105,,,,OK.,,,,
Integrated,ZagreusHome_,2106,ZagreusHome_2106,,,,The power of Darkness.,,,,
Integrated,ZagreusHome_,2107,ZagreusHome_2107,,,,"Whew, felt that.",,,,
Integrated,ZagreusHome_,2108,ZagreusHome_2108,,,,Think that should do it.,,,,
Integrated,ZagreusHome_,2109,ZagreusHome_2109,,,,The power of Night.,,,,
Integrated,ZagreusHome_,2110,ZagreusHome_2110,,,,Nyx's power....,,,,
Integrated,ZagreusHome_,2111,ZagreusHome_2111,,,,Nyx's strength...,,,,
Integrated,ZagreusHome_,2112,ZagreusHome_2112,,,,"See you, Mirror...",,,,
Integrated,ZagreusHome_,2113,ZagreusHome_2113,,,,Could maybe use some rest...,,,,
Unused,ZagreusHome_,2114,ZagreusHome_2114,,,,I want to lie down...,,,,
Integrated,ZagreusHome_,2115,ZagreusHome_2115,,,,"Ungh, I'm late for work... Father's going to kill me.",,,,
